DENSITY
 5.750000	  3.250000	 0.374824	0.374824	
 6.000000	  3.250000	 0.374567	0.374567	
 6.250000	  3.250000	 0.374686	0.374686	
 6.500000	  3.250000	 0.374976	0.374976	
 6.750000	  3.250000	 0.375164	0.375164	
 7.000000	  3.250000	 0.375169	0.375169	
 7.250000	  3.250000	 0.375065	0.375065	
 7.500000	  3.250000	 0.374957	0.374957	
 7.750000	  3.250000	 0.374916	0.374916	
 8.000000	  3.250000	 0.374952	0.374952	
 8.250000	  3.250000	 0.375017	0.375017	
 8.500000	  3.250000	 0.375045	0.375045	
 8.750000	  3.250000	 0.375021	0.375021	
 9.000000	  3.250000	 0.374984	0.374984	
 9.250000	  3.250000	 0.37498	0.37498	
 9.500000	  3.250000	 0.375004	0.375004	

 0.000000	  3.500000	 0.359993	0.359993	
 0.250000	  3.500000	 0.359049	0.359049	
 0.500000	  3.500000	 0.357165	0.357165	
 0.750000	  3.500000	 0.356941	0.356941	
 1.000000	  3.500000	 0.362097	0.362097	
 1.250000	  3.500000	 0.374451	0.374451	
 1.500000	  3.500000	 0.388541	0.388541	
 1.750000	  3.500000	 0.393015	0.393015	
 2.000000	  3.500000	 0.383687	0.383687	
 2.250000	  3.500000	 0.370346	0.370346	
 2.500000	  3.500000	 0.365015	0.365015	
 2.750000	  3.500000	 0.369588	0.369588	
 3.000000	  3.500000	 0.376358	0.376358	
 3.250000	  3.500000	 0.377792	0.377792	
 3.500000	  3.500000	 0.374478	0.374478	
 3.750000	  3.500000	 0.371907	0.371907	
 4.000000	  3.500000	 0.372613	0.372613	
 4.250000	  3.500000	 0.374572	0.374572	
 4.500000	  3.500000	 0.375349	0.375349	
 4.750000	  3.500000	 0.375039	0.375039	
 5.000000	  3.500000	 0.374977	0.374977	
 5.250000	  3.500000	 0.375479	0.375479	
 5.500000	  3.500000	 0.375811	0.375811	
 5.750000	  3.500000	 0.375525	0.375525	
 6.000000	  3.500000	 0.37496	0.37496	
 6.250000	  3.500000	 0.374629	0.374629	
 6.500000	  3.500000	 0.374666	0.374666	
 6.750000	  3.500000	 0.374891	0.374891	
 7.000000	  3.500000	 0.375094	0.375094	
 7.250000	  3.500000	 0.375165	0.375165	
 7.500000	  3.500000	 0.375097	0.375097	
 7.750000	  3.500000	 0.374976	0.374976	
 8.000000	  3.500000	 0.374914	0.374914	
 8.250000	  3.500000	 0.374948	0.374948	
 8.500000	  3.500000	 0.375017	0.375017	
 8.750000	  3.500000	 0.375043	0.375043	
